round,phase,table,winner,player1,player2,source,tournament_id,tournament_name,date,match
8,1,24.0,marioyobro,marioyobro,jtztcg,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
8,1,25.0,ladyghastly,unluck38,ladyghastly,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
8,1,26.0,bizquik,samiral0ver,bizquik,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
8,1,27.0,blazius,blazius,arcnext,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
8,1,28.0,kfletch91,kfletch91,thebobbaganoosh,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
8,1,29.0,jmsonic55,jmsonic55,tristantcg,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
8,1,30.0,rakelovsky,rose14,rakelovsky,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,1.0,0,jonesdiaz,liuzekai,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,2.0,0,torchd,bleuus,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,3.0,0,hankdatank,ayden86323,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,4.0,proceduralpetrification,digitallogik,proceduralpetrification,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,5.0,kingheracross,jellyfamdy23,kingheracross,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,6.0,w1wes4362,apackofalpacas,w1wes4362,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,7.0,vermouth,neverendingstorie777,vermouth,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,8.0,lx,lx,alphastormbox,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,9.0,pidaru,firebro,pidaru,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,10.0,arc84,arc84,rileytiger2,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,11.0,thelittlemermann,thelittlemermann,joyfulsandwich,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,12.0,d_ox8581,drybread,d_ox8581,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,13.0,angeellg098,angeellg098,carlangas14,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,14.0,ladyghastly,soapytomato1,ladyghastly,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,15.0,marioyobro,marioyobro,bizquik,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,16.0,briangeikie,briangeikie,donwinni3,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,17.0,briguy,briguy,4600737,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,18.0,badguyuhwayo,badguyuhwayo,zappy1,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,19.0,unluck38,unluck38,samiral0ver,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,20.0,-1,uxbeard,vampi,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,21.0,kfletch91,kfletch91,pekingmon,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,22.0,jmsonic55,jmsonic55,arcnext,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
9,1,23.0,-1,tristantcg,rakelovsky,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
10,2,1.0,digitallogik,jonesdiaz,digitallogik,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
10,2,2.0,proceduralpetrification,proceduralpetrification,arc84,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
10,2,3.0,hankdatank,hankdatank,liuzekai,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
10,2,4.0,ayden86323,ayden86323,bleuus,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
11,2,1.0,digitallogik,digitallogik,ayden86323,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
11,2,2.0,proceduralpetrification,proceduralpetrification,hankdatank,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
12,2,1.0,digitallogik,digitallogik,proceduralpetrification,online,6a284c5e2d97f3b0c26124e6,TOURNAMENT OF DOOM! IS NOT GOING AWAY!,2026-06-20T02:35:00.000Z,
1,1,,-1,sarahcss,,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,1.0,mr__muffin__moose,moihesnoes,mr__muffin__moose,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,2.0,drad01,drad01,nickzero,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,3.0,eienslair,eienslair,stuped,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,4.0,bleuus,toud45,bleuus,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,5.0,postie12,postie12,mrlight25,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,6.0,sara_berry,sara_berry,loustique,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,7.0,f0xal1ve,kcobley96,f0xal1ve,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,8.0,lleyaghm,lleyaghm,alex_tart,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,9.0,sackline,sackline,bnc,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,10.0,pokefunker_yt,pokefunker_yt,cluelessenby1,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,11.0,urshifuej,football_tame279,urshifuej,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,12.0,proceduralpetrification,proceduralpetrification,grimmpa0,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,13.0,jdomin43,jdomin43,officersplash,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,14.0,mimikyugamer,dc94snake,mimikyugamer,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,15.0,seamonkeyyyy,seamonkeyyyy,ace702,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,16.0,blackraizer,nagrao,blackraizer,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,17.0,boostermack,boostermack,foodking90,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,18.0,joche,joche,ingresssion,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,19.0,names_rico,names_rico,mankey31,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,20.0,xdgalaxy,onxsty,xdgalaxy,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,21.0,digitallogik,digitallogik,mrjoshwalters,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,22.0,savid400,skandamis,savid400,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,23.0,isa_bel24,isa_bel24,awsomeguy1975,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,24.0,elras,forthewin,elras,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,25.0,axelman089,doctormowgli,axelman089,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,26.0,adainexe,jcmartinez97,adainexe,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,27.0,rol09,likolek,rol09,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,28.0,basstscho,basstscho,sonicblazeburst,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,29.0,macduck,macduck,himura1982,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,30.0,baconbeans1116,simone_bove,baconbeans1116,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,31.0,antman1407,cargs,antman1407,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,32.0,higherlimits,higherlimits,penguin,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,33.0,elec_28,elec_28,eas,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
1,1,34.0,bobbygivechupi,bobbygivechupi,,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,1.0,names_rico,names_rico,proceduralpetrification,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,2.0,drad01,antman1407,drad01,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,3.0,eienslair,eienslair,mr__muffin__moose,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,4.0,lleyaghm,f0xal1ve,lleyaghm,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,5.0,sara_berry,jdomin43,sara_berry,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,6.0,seamonkeyyyy,rol09,seamonkeyyyy,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,7.0,urshifuej,postie12,urshifuej,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,8.0,digitallogik,savid400,digitallogik,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,9.0,basstscho,boostermack,basstscho,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,10.0,blackraizer,blackraizer,bleuus,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,11.0,pokefunker_yt,elec_28,pokefunker_yt,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,12.0,macduck,macduck,sackline,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,13.0,adainexe,bobbygivechupi,adainexe,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,14.0,xdgalaxy,xdgalaxy,baconbeans1116,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,15.0,isa_bel24,axelman089,isa_bel24,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,16.0,mimikyugamer,mimikyugamer,joche,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,17.0,grimmpa0,higherlimits,grimmpa0,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,18.0,stuped,penguin,stuped,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,19.0,mrlight25,mrlight25,bnc,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,20.0,jcmartinez97,jcmartinez97,cluelessenby1,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,21.0,onxsty,football_tame279,onxsty,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,22.0,alex_tart,alex_tart,forthewin,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,23.0,moihesnoes,mankey31,moihesnoes,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,24.0,nagrao,nagrao,officersplash,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,25.0,sonicblazeburst,dc94snake,sonicblazeburst,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,26.0,foodking90,foodking90,kcobley96,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,27.0,likolek,mrjoshwalters,likolek,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,28.0,awsomeguy1975,ingresssion,awsomeguy1975,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,29.0,loustique,loustique,himura1982,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,30.0,skandamis,nickzero,skandamis,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
2,1,31.0,cargs,cargs,,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,1.0,basstscho,mimikyugamer,basstscho,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,2.0,sara_berry,sara_berry,eienslair,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,3.0,macduck,macduck,pokefunker_yt,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,4.0,xdgalaxy,seamonkeyyyy,xdgalaxy,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,5.0,drad01,drad01,isa_bel24,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,6.0,lleyaghm,blackraizer,lleyaghm,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,7.0,digitallogik,adainexe,digitallogik,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,8.0,names_rico,names_rico,urshifuej,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,9.0,postie12,cargs,postie12,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,10.0,antman1407,skandamis,antman1407,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,11.0,loustique,f0xal1ve,loustique,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,12.0,likolek,bobbygivechupi,likolek,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,13.0,stuped,alex_tart,stuped,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,14.0,mr__muffin__moose,rol09,mr__muffin__moose,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,15.0,mrlight25,higherlimits,mrlight25,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,16.0,moihesnoes,moihesnoes,jcmartinez97,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,17.0,nagrao,boostermack,nagrao,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,18.0,sonicblazeburst,onxsty,sonicblazeburst,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,19.0,axelman089,axelman089,sackline,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,20.0,awsomeguy1975,awsomeguy1975,bleuus,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,21.0,savid400,grimmpa0,savid400,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,22.0,baconbeans1116,proceduralpetrification,baconbeans1116,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,23.0,foodking90,foodking90,joche,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,24.0,kcobley96,dc94snake,kcobley96,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,25.0,mankey31,mankey31,officersplash,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,26.0,himura1982,himura1982,cluelessenby1,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,27.0,nickzero,bnc,nickzero,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
3,1,28.0,mrjoshwalters,mrjoshwalters,,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,1.0,drad01,drad01,sara_berry,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,2.0,basstscho,digitallogik,basstscho,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,3.0,lleyaghm,lleyaghm,names_rico,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,4.0,macduck,macduck,xdgalaxy,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,5.0,axelman089,nagrao,axelman089,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,6.0,baconbeans1116,loustique,baconbeans1116,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,7.0,mimikyugamer,mimikyugamer,postie12,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,8.0,blackraizer,pokefunker_yt,blackraizer,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,9.0,seamonkeyyyy,seamonkeyyyy,eienslair,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,10.0,mr__muffin__moose,mr__muffin__moose,adainexe,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,11.0,isa_bel24,mrlight25,isa_bel24,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,12.0,urshifuej,urshifuej,sonicblazeburst,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,13.0,foodking90,foodking90,moihesnoes,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,14.0,awsomeguy1975,awsomeguy1975,likolek,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,15.0,antman1407,savid400,antman1407,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,16.0,f0xal1ve,stuped,f0xal1ve,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,17.0,joche,cargs,joche,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,18.0,nickzero,nickzero,higherlimits,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,19.0,bleuus,skandamis,bleuus,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,20.0,jcmartinez97,kcobley96,jcmartinez97,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,21.0,mrjoshwalters,mrjoshwalters,mankey31,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,22.0,himura1982,himura1982,boostermack,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,23.0,-1,bnc,dc94snake,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
4,1,24.0,officersplash,officersplash,,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,1.0,macduck,macduck,lleyaghm,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,2.0,drad01,drad01,foodking90,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,3.0,blackraizer,xdgalaxy,blackraizer,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,4.0,antman1407,antman1407,digitallogik,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,5.0,urshifuej,urshifuej,axelman089,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,6.0,mr__muffin__moose,awsomeguy1975,mr__muffin__moose,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
5,1,7.0,mimikyugamer,mimikyugamer,names_rico,online,6a2decdee334c3c9befd6142,Full Bench Fridays PTCGL Cash Event $10,2026-06-19T21:15:00.000Z,
